main_id,ra,dec,plx_value
"Gaia DR3 4738343886728779776",37.011712788842914,-57.58349710011556,17.0449
"Gaia DR3 213090992760909184",77.72288838910625,47.734994374696115,17.0446
"Gaia DR3 5950845899263863808",258.6297799954825,-47.44928431902444,17.0445
"LP  141-9",282.95556778389,56.64830254823,17.0445
"SDSS J211522.78-113240.4",318.84426787332995,-11.54426251938,17.0444
"Gaia DR3 1691841356525806976",197.49126210640833,75.04900914770583,17.0443
"StKM 1-1434",255.91637962286,59.23689910095,17.0441
"Gaia DR3 6129128582933661184",189.973865529565,-46.97543751517278,17.044
"HD 168841",275.96280017884,-42.422429443320006,17.0439
"LP  219-53",205.28294143262997,41.8344983211,17.0438
"SLW J1546-0203A",236.67301708561,-2.05176280062,17.0435
"BD+48  1769",141.60074358135,47.52628462925,17.0434
"HD 148351",247.00168315937998,-17.84470506093,17.0431
"TOI-712.05",92.9361359284,-65.82597193222,17.043
"TOI-712d",92.9361359284,-65.82597193222,17.043
"TOI-712c",92.9361359284,-65.82597193222,17.043
"Gaia DR3 6204402385918896512",226.18510575613166,-33.08290435410972,17.043
"TOI-712b",92.9361359284,-65.82597193222,17.043
"TOI-712",92.9361359284,-65.82597193222,17.043
"2MASS J05433079-3536138",85.87835122791,-35.60383368238,17.0429
"HD  75171",131.12482606765,-65.8254305632,17.0428
"G 267-118",7.523060755390001,-34.54448664142001,17.0426
"PM J03242-0414",51.074638330560006,-4.24167889473,17.0426
"CPD-65    30",6.6980967971986,-64.5461484145711,17.0425
"2MASS J09442169-5046252",146.09039872289455,-50.77366965774028,17.0425
"Gaia DR3 5467988805172551168",159.1954156416479,-27.94185263829833,17.0424
"LP  215-34",175.1377753218,38.37394223785,17.0424
"2MASS J14272405+3551300",216.85023894023996,35.85838320243,17.0423
"Gaia DR3 3026556530291475456",112.38734648645708,-18.38205204739278,17.0422
"LP   68-275",236.66646535501167,64.21188873319446,17.0421
"G 162-29",153.61802154949,-9.07251221887,17.042
"2MASS J13481812-0513418",207.07549434418,-5.228276578049999,17.042
"SCR J2049-0202",312.45813465089,-2.04982136416,17.0418
"G 260-25",293.09610398677,73.4177738145,17.0418
"PM J18324+3629",278.10771471536,36.49449177393,17.0416
"2MASS J04272410+4042125",66.85044742181,40.70348744859,17.0415
"Gaia DR3 5822024054608491776",243.55770039392127,-65.20045572392945,17.0414
"Gaia DR3 6454241011481695232",312.5138898061262,-61.64359381691611,17.0414
"Gaia DR3 4676486595204561280",64.64349925535,-62.55788469843001,17.0411
"Gaia DR3 2756578596906302080",353.0757644500442,6.003792340380833,17.041
"LSPM J0720+7327",110.08687243111,73.45892921654,17.0409
"LSPM J1851+2652",282.8431967288,26.87285715885,17.0404
"TYC 3192-204-1",327.29555079803,42.88261879778,17.0403
"Gaia DR3 3206702164645339648",78.81170113034707,-8.46686549458139,17.0402
"Gaia DR3 1796825582900925824",329.0867431246467,26.45098755582972,17.0401
"LSPM J1118+0259",169.62576922153,2.9909280754200003,17.0401
"HD 185591",295.14147831012,-21.253141821610004,17.04
"UCAC4 372-000052",0.68728347136,-15.780877038820005,17.0399
"1RXS J212927.9-295632",322.36268887949,-29.94194824899,17.0399
"Gaia DR3 3436787166169017472",93.10507400449876,29.7066299751075,17.0398
"Gaia DR3 3422973112532114432",90.18182543426292,20.883250663289722,17.0397
"LP  555-36 B",188.55214677378248,3.2305456258808323,17.0396
"HD  24755",58.70425977173,-35.70312386617,17.0396
"HD  58038A",110.56822509994001,-35.91623845326999,17.0395
"Gaia DR3 2346066894065420672",14.72881749344542,-23.05230539915028,17.0394
"UCAC4 228-000602",8.30374458679,-44.423961969,17.0393
"LP  530-28",38.86565506269001,8.40141697031,17.0392
"* sig01 Tau",69.78843010869,15.799836456019998,17.0392
"HD 266181",103.92732826687002,28.64451502097,17.0391
"HD  29907",69.59332898834167,-65.41599839784139,17.0391
"Gaia DR3 4486810363991806464",262.68734491177537,6.6891356770308334,17.039
"G 272-85",25.83067331216,-12.631787055220002,17.039
"CD-37 15174B",349.17398832909834,-36.586449283860006,17.0388
"Gaia DR3 6066768990711684864",197.07518665674957,-55.268869614983615,17.0388
"LEHPM 1721",24.25461292359,-21.42472092049,17.0384
"LSPM J1230+6351",187.68336124801,63.85674205074,17.0383
"LSPM J1148+1915",177.14538043753,19.26166590538,17.0381
"LSPM J2321+2354",350.49921652048,23.915362821300004,17.0381
"SDSS J161617.74+341758.8",244.07387859851,34.29978720075,17.038
"* sig02 Cnc",134.23582366197,32.91042794268,17.0377
"2MASS J17261001+4853366",261.54168616186996,48.89343897291,17.0377
"LP  895-26",99.99994196263,-30.42528128749,17.0372
"Gaia DR3 4820722012301473024",79.69492095896791,-37.37680297483222,17.0372
"2MASS J17255756-0139039",261.4897118349,-1.6509396017,17.0371
"LSPM J0809+4628",122.48213730285002,46.47943392856,17.0369
"Gaia DR3 3605852987496497024",207.2525332989008,-14.904731277997499,17.0367
"LSPM J2255+0554",343.8134206357,5.908164908719998,17.0367
"LP  798-9",203.55965064373999,-16.495102409669997,17.0362
"HD 222013",354.314130556,-45.47570377628001,17.0358
"Gaia DR3 2948750586379719296",102.4511142065596,-15.499118107610558,17.0356
"LP  269-30",204.65922556532996,37.72082438427,17.0355
"UCAC3 121-136267",156.31593936204,-29.81142824454,17.0355
"Gaia DR3 2428695948806981888",1.22948616618875,-9.868945379306668,17.0353
"GALEX J164612.0-202633",251.55038773819,-20.44288581423,17.035
"WT 1005",353.82037379524,-54.62407539743,17.0349
"TYC 4093-363-1",82.58425346043,67.48303567105,17.0349
"2MASS J05123500-2822558",78.14590584003,-28.382148904350004,17.0349
"UCAC3 112-142722",182.88248476410996,-34.28163049759999,17.0348
"LEHPM 3216",49.21059824830999,-34.14071637347,17.0347
"HD  47434",99.61735560038,-4.92760060809,17.0344
"HD 221385",352.95159197375995,-21.25007707878,17.0344
"LP  718-22",87.05033090826748,-11.030455384396113,17.0343
"LSPM J0649+0328",102.44930693697,3.4677629844999998,17.0343
"StKM 1-735",134.9225741498,37.02460651744,17.0342
"UCAC4 500-008463",70.71733290902,9.99641749805,17.0341
"Gaia DR3 3114422112234129152",107.93862827555792,1.0970117823944443,17.0338
"HD  37466",84.96455618368,24.22546700772,17.0338
"PM J11298-2146",172.46417248356,-21.7699789202,17.0338
"HD  29695A",70.55615517878542,37.51490487958027,17.0336
"HD 217840",345.97446005806,-34.65408136423001,17.0335
"Gaia DR3 2044491882734953600",286.2318664981825,34.84355200475916,17.0335
"Gaia DR3 2133341596304467072",288.7044879488492,51.17138158260583,17.0334
"1RXS J155102.2-154834",237.75592665019997,-15.80795456954,17.0333
"Gaia DR3 5628125217701760384",135.70210056649583,-32.95149752928945,17.0333
"Gaia DR3 5557348039307772928",101.3774893502475,-42.61509416434889,17.0333
"Gaia DR3 2832759806225253248",345.8567200828054,21.80197307717,17.0332
"LP  399-141",332.77839098005,22.880438687279998,17.0332
"** KPP 3535B",54.45439130606749,19.942962094834446,17.0329
"2MASS J13262418+7412216",201.6009349601425,74.20599063735888,17.0328
"Gaia DR3 3604918716146295808",202.1543190923925,-15.493632295880833,17.0328
"HD 131329",224.68363445337997,-75.54779115436,17.0322
"LP  297-54",37.52502779116,32.24454940417,17.0322
"2MASS J05195643-0546492",79.9850926143504,-5.7804065286808335,17.0321
"LP  192-21",0.20301863213,45.10022797756,17.032
"SCR J1732-5831",263.2262036147499,-58.52769149964001,17.0319
"G 175-2",54.8140773667318,56.5352128536187,17.0318
"HD  89124",153.44527529455,-71.5768193497,17.0316
"Gaia DR3 6704557374849257984",280.2494461377346,-47.82618445741362,17.0315
"HD 160135",264.36183337746996,22.35329342393,17.0315
"SCR J1256-1316",194.13150422046792,-13.268841565895,17.0315
"* k Her",252.58075336330998,7.247683550850001,17.0312
"2MASS J04415847+7114050",70.49372311782,71.23473703122,17.0311
"UCAC4 737-052449",201.2812801317879,57.31267323250222,17.0311
"G 123-72",193.65357397795998,39.48111580623999,17.031
"LP  239-27",353.9126661120054,44.7809741441,17.031
"PM J22142+1712",333.55353625992996,17.20714873443,17.0309
"Gaia DR3 6067708763903130880",197.08697990440248,-54.30140894767694,17.0308
"HD 229875",283.18346029387,19.78107709772,17.0308
"HD   7817",19.3244186504,-34.66384417395,17.0306
"Gaia DR3 5972326027170441856",258.6152896899446,-38.9606808244675,17.0305
"Gaia DR3 2413256537809658624",347.2676924242979,-11.626298916080556,17.0304
"HD 286854",67.79613514886,11.244389957730002,17.0304
"SIPS J1335-4027",203.78680614079414,-40.46576888020917,17.0302
"LP  209-17",128.31762344383,42.92263215157,17.0302
"HD 157498",260.99110367624996,-9.358269328611112,17.03
"2MASS J19510358+0118278",297.7649384118,1.3077732296199998,17.0296
"Gaia DR3 6874364060860217216",304.73293346309833,-15.828909750137221,17.0295
"Gaia DR3 5767277244644206208",244.43965541955794,-85.11703795944055,17.0293
"2MASS J14091287+3248303",212.30357862566,32.80843488794,17.0292
"Gaia DR3 6894764502677320448",322.72500245392746,-8.418889498251943,17.029
"LSPM J0658+1245",104.72756780766,12.759305989680001,17.0289
"G 260-24",293.08705707857,73.41390565065,17.0288
"Gaia DR3 2826279525210134784",354.8811882012158,21.092806075455275,17.0285
"PM J13177-1712",199.43940833345,-17.20493105985,17.0285
"2MASS J04194254-2238345",64.9273362191,-22.64292939744,17.028
"2MASS J18091891+8235377",272.3289478559575,82.59381068470555,17.0276
"LSPM J1327+5628",201.90954482481996,56.46951054803,17.0276
"TYC 3640-1628-1",351.5523670554799,47.44867543693,17.0275
"PM J10558-3505",163.97184869325,-35.09774322191,17.0275
"LP   35-127",120.32162076171998,70.92138827946,17.0274
"HD 151334",251.93387264228,-26.18716252454,17.0274
"2MASS J08183698-1103069",124.65413627119999,-11.05195117494,17.0274
"2MASS J14442557-1037589",221.10648551484292,-10.633068211712223,17.0272
"TYC 6273-1160-1",274.6113883643,-20.38066411552,17.0272
"G 271-177",28.43945198451,-6.05074698497,17.027
"CD-37 13907",311.30461639675,-37.50703870792,17.0269
"L  378-36 B",82.09889723864751,-41.86033268315417,17.0269
"Gaia DR3 5826175127614073344",239.36951339759457,-63.2400083114625,17.0269
"StKM 1-557",79.87012680817,11.970754755529999,17.0269
"UCAC4 230-067423",199.46284350256997,-44.15250291973,17.0266
"2MASS J20343107-2121371",308.62947913122,-21.36036320962,17.0265
"Gaia DR3 3035231436509550592",111.67249494732168,-10.707815466581108,17.0265
"Gaia DR3 5085255713851383808",54.55780147700084,-24.966046545487494,17.0265
"StKM 1-1079",204.3460690537,19.39114809798,17.0264
"LSPM J1602+3657",240.59634876409,36.96492316105,17.0263
"StKM 1-901",165.12241585233,43.13388745006999,17.0263
"[PS78] 246",24.16173990756,-24.928393394310003,17.0261
"Gaia DR3 6683515780309533696",297.1030108385371,-46.72681013435167,17.0261
"LP  891-63",73.2938415,-28.9716142,17.026
"UCAC4 446-009647",80.24674528109207,-0.8490489528041666,17.026
"UCAC4 330-186540",287.4462960685279,-24.068718975592773,17.0258
"Gaia DR3 5764784514344281088",266.8702229094599,-88.76931015084,17.0257
"HD 180546",289.68036237727995,-39.54783880962,17.0256
"TYC 9036-2340-1",240.60408708309998,-61.388672483179995,17.0255
"Gaia DR3 4829478660343813760",56.476062308708336,-50.78596000097888,17.0254
"CD-44  4358",125.83623432167,-45.2640501453,17.0254
"GALEX J150003.6-160350",225.01549425038,-16.064096460899997,17.0254
"G 247-31B",70.14273485934,61.04233433961,17.0253
"2MASS J08471623+2952330",131.81764757138,29.87585881312,17.0253
"2MASS J08251496-3012368",126.31235133727,-30.210220981699997,17.0253
"SIPS J0650-6828",102.69833739529459,-68.46641692609028,17.0252
"GALEX J093017.5+062830",142.57305239725,6.47465664948,17.0249
"HD 286167",73.7261511304,16.17883780702,17.0248
"Gaia DR3 6088332848950762112",201.39076053864082,-44.414038328838885,17.0247
"LP   36-158",138.73015720722,71.01238242683,17.0246
"LSPM J2014+3000",303.66471253424,30.01077065097,17.0244
"StKM 1-1516",265.70373789568,30.035194656199998,17.0244
"BD+10  1688",120.04029634019001,10.02419013897,17.0243
"LSPM J1024+1431",156.01775679589,14.521211079309998,17.0242
"L  464-65 B",154.65651752783836,-38.904649643793334,17.024
"LEHPM 5386",345.24942704681996,-73.54085623195,17.0239
"G 189-20",336.75066551147,36.97054685028,17.0239
"SIPS J2220-8321",335.0385592156462,-83.35852457192084,17.0239
"2MASS J21175262+4754115",319.46932843396,47.90318805714,17.0239
"2MASS J05415582-3109348",85.48256796604,-31.159680639050002,17.0237
"HD  58038B",110.56771528432002,-35.91827617066001,17.0236
"UCAC4 723-049361",132.3145134135529,54.51179014162055,17.0235
"GALEX J220019.3-425535",330.08037387003,-42.926793890510005,17.0235
"GALEX J191327.7-813612",288.36627007076993,-81.60333725752,17.0235
"HIP 8924",28.725733710529997,9.20994013451,17.0234
"* sig Pup",112.30763598742709,-43.30143539413861,17.0234
"2MASS J23260995-1500422",351.54152467053,-15.011742792339998,17.0232
"TYC 6221-40-1",250.65078016252,-17.761953628710003,17.0232
"LP  369-18",138.17217517435,22.38791444832,17.0232
"Gaia DR3 821508569485445632",147.8106436166546,46.22553706385944,17.0232
"Gaia DR3 497621340484242560",74.38412567761958,72.01116664306694,17.0231
"Gaia DR3 4433371831137811840",248.21918074663458,3.0193956623741665,17.0231
"HD 223479",357.46708391094995,-38.98187296630001,17.0231
"Gaia DR3 4226869769186435328",312.66500442433914,-1.002797469398611,17.023
"LEHPM 655",7.445463153683332,-20.69994084902417,17.0229
"LP  134-35",219.24361050573,53.32607888972,17.0227
"WOH S  20",69.3878273365,-69.18750046145,17.0227
"Gaia DR3 2327747999554115584",355.34854684799586,-29.32463331387223,17.0226
"LP  592-40",50.00425445445,2.8697081600700005,17.0224
"BD+04  2370A",160.25842072777,3.5962836254799995,17.0223
"CD-30 18254",313.51590842923,-30.235443532710008,17.0222
"LSPM J1942+5424",295.7042603816,54.40093711653999,17.0222
"Gaia DR3 5759137216463798144",136.9706903119175,-5.150289405047222,17.0221
"2MASS J00233327+1805533",5.888578819869999,18.09812949535,17.0221
"LEHPM 4081",320.48987366182166,-71.67352436973222,17.022
"G  29-62",356.03069189954,5.293182839759999,17.0215
"2MASS J09390651+3412574",144.77704028341,34.21598923131,17.0214
"TYC 1384-306-1",120.08214809472003,18.797774545420005,17.0214
"LP  312-60",135.77920237806,29.69463929738,17.0212
"Gaia DR3 4920213830200650752",8.65219910689792,-56.85237913951806,17.0211
"GALEX J045447.3-085956",73.69743907587,-8.99898678669,17.021
"Gaia DR3 4337540871561900416",251.9641749721717,-10.519336087223332,17.0209
"Gaia DR3 2925121909700450560",101.29035941493126,-24.04734508904667,17.0208
"UCAC3 32-932",6.275021005120002,-74.28582186196,17.0208
"PM J06520+4204",103.02293314812002,42.08176075336,17.0207
"GALEX J023258.2-664820",38.24210777055001,-66.80636519726,17.0207
"G 116-71A",149.69676824450207,43.164928574911386,17.0206
"LEHPM 4082",320.50815295075085,-71.67661919900473,17.0204
"HD  16784",40.161576332141664,-30.135405617264446,17.0203
"RX J2214.1-4918",333.54965652418,-49.32422677459,17.0203
"LSPM J2219+5206",334.7716478797,52.10110393331001,17.0202
"BD-22   617",52.60821239551063,-22.04844223423436,17.02
"LSPM J1944+4232",296.11786353219,42.53582265649,17.02
"HD  27710",65.38046200696185,-25.728576279699737,17.02
"PM J21186-0058",319.6721249623299,-0.9736130753799997,17.0197
"Gaia DR3 4103057200841408896",279.088890167655,-15.253353873494998,17.0194
"V* V2502 Oph",274.27016856191,1.0057311738800003,17.0194
"SIPS J2142-3302",325.5746960425792,-33.0434247023425,17.0193
"Gaia DR2 6201833651877899392",220.9767011733075,-37.060782308432216,17.0192
"HD 187620",297.75632959231,-2.86102118343,17.019
"Sand 178",194.59268111289,26.504475431830002,17.0188
"2MASS J06154647-7715226",93.94365275304,-77.25629897843,17.0187
"Gaia DR3 1789991942039039360",316.49704304364377,20.701986219115554,17.0185
"2MASS J07204484-1438517",110.18685454730002,-14.647705972719997,17.0185
"2MASS J15574680+6006220",239.44503034081038,60.10611791361889,17.0184
"LSPM J1057+1051",164.31047670914,10.8562881255,17.0182
"G 268-89",14.892444745099999,-23.435687380629997,17.0182
"LSPM J0119+1209",19.84823959646,12.158101790949999,17.0182
"HD  20835",50.78901153794,45.90693163474,17.0182
"Gaia DR3 6660353640159670784",292.1582161213425,-47.393844927880004,17.0182
"LP  921-26",269.62934090172996,-31.82291508091,17.0181
"UCAC3 292-32653",24.68479399024292,55.723763371942226,17.018
"LP  172-65",199.12223882261,47.68762605044999,17.018
"LSPM J1109+2438",167.42239543588,24.64042465635,17.0179
"Gaia DR3 6039683483818486656",237.94575494094295,-31.612058468583058,17.0176
"Gaia DR3 2028046384268427392",295.7825389520125,26.88457547532694,17.0176
"Gaia DR3 3374353017590346624",91.32587849539,18.642404111649995,17.0176
"Gaia DR3 3002065969631389056",97.78095672999251,-10.355152095146389,17.0175
"2MASS J09233852-4155252",140.9105967968779,-41.923819796643606,17.0175
"LP  244-53",33.62024646429,36.645179715400005,17.0174
"UCAC4 521-005869",50.42277363466,14.10134415959,17.0172
"Gaia DR3 2965639566018518528",86.976699087035,-21.751109507056665,17.017
"BD+15  2503",191.36036134909,14.36356403931,17.017
"* del Crt",169.83519729807168,-14.778539835960277,17.017
"Gaia DR3 2783198391889997312",11.435076800188334,19.041209203938894,17.0168
"LSPM J2047+4822",311.98524776255,48.3732173766,17.0167
"HD 134679B",227.47396318281997,38.9782085888,17.0167
"CD-28  1222",54.512321010008755,-28.57164353007361,17.0166
"2MASS J06004461-0018188",90.18584425698667,-0.3052204314158333,17.0166
"Gaia DR3 6426914196162971264",298.7364649815079,-67.40444105101889,17.0165
"Gaia DR3 5517101446970510592",119.88411191426334,-49.63591403312806,17.0164
"Gaia DR3 5836604407803896832",240.15608542143534,-55.197316149628605,17.0164
"ATO J025.7558+26.3903",25.755276115372503,26.390470052981943,17.0164
"Gaia DR3 701140564826665728",142.66686334320207,33.190708849122785,17.0162
"HD 353927",297.92464110896,16.85378339566,17.0159
"Gaia DR3 3758163832166529792",163.65038708247,-10.170388033529997,17.0159
"2MASS J15380970+3141277",234.54039362947,31.691027950900004,17.0158
"UCAC4 626-016436",63.795225006082084,35.010396469999726,17.0157
"LSPM J2011+0021",302.79325282734,0.36590251698000004,17.0156
"HD 289369",104.08117753466,1.4439016880999997,17.0155
"LP  196-38",33.80224349003,45.28802298583,17.0154
"CD-44  4358B",125.83686042128626,-45.26217096594167,17.0154
"LP  460-8",335.1915597125796,16.78787111926528,17.0151
"2MASS J00291581+6255168",7.315937492388749,62.92135352983222,17.015
"HD 204559B",322.17924072297205,26.56781925718667,17.015
"Gaia DR3 6768984323835699456",289.37468931758167,-26.765549552995274,17.0149
"LP  340-175 B",312.87070419043994,31.072659533109988,17.0149
"HD 147436",246.05658377549997,-47.58755242886,17.0149
"Gaia DR3 3459790225027896448",181.71206041072,-38.09700760996,17.0149
"2MASS J05055451-5416362",76.47719396075958,-54.2767614652725,17.0148
"Gaia DR3 6765184789604734464",294.36579235478166,-27.40248698346639,17.0148
"Gaia DR3 5528169027933675904",129.36488204355376,-41.74029670086028,17.0147
"G 199-15",187.06219001314417,55.437977880727495,17.0147
"Gaia DR2 3231596207409132288",74.0272092755175,1.5930104652325003,17.0146
"HD 144094",241.21539134188998,-20.30730846081,17.0146
"Gaia DR3 449533821486128896",49.89200830092541,56.908829722773326,17.0146
"2MASS J08335692-4214450",128.4871696483,-42.24580125078,17.0145
"Gaia DR3 1128788706141233280",170.32763353322377,77.38076421013972,17.0145
"TYC 3430-1344-1",136.24857692443,50.417734342770004,17.0144
"Gaia DR3 2128484916003539328",292.6632871735588,47.58732320756917,17.0143
"2MASS J01261801-0440433",21.57498660458,-4.67876723173,17.0143
"HD 157856",261.49114762476995,-1.6517798499699998,17.0143
"Gaia DR3 4149406220088371968",266.1774532331075,-13.904370204583891,17.014
"UCAC3 162-295986",339.0275265375,-9.23906608972,17.0139
"StKM 1-945",171.81065003435,57.971253093959994,17.0138
"LP  817-28",320.7076676013404,-20.493155503189723,17.0129
"Gaia DR3 5720196294181474944",125.52151844985414,-17.53253844397611,17.0128
"GALEX J202657.9+184145",306.74130202513,18.69562947623,17.0128
"2MASS J15460752-6258042",236.53134837452998,-62.96784159403,17.0127
"G 247-16",64.49286323671333,63.470017484184716,17.0125
"LP  197-41",40.95954319092,42.67020353181,17.0122
"HD  84558",147.19498441299,64.89431345583,17.0122
"SIPS J0123-4930",20.768901240822498,-49.51571103921389,17.0122
"StKM 1-1989",333.40615143012,-7.62453354698,17.0122
"G  16-10",237.34476143701954,7.737220960642779,17.0121
"2MASS J01325911+1312482",23.24633826043,13.21343264964,17.012
"Gaia DR3 6292477630986865792",205.60595210359244,-19.255346237611107,17.012
"HD  91877",159.17945012895,11.02193794314,17.0118
"LSPM J0253+2335",43.39776091258,23.59970664901,17.0118
"2MASS J20514606+6341268",312.9418964145896,63.69078813736999,17.0118
"L   91-94",53.39186422823,-67.69309379884,17.0115
"LP  312-45",134.45366611,28.5771092812,17.0115
"2MASS J10231600-6238580",155.81671117492,-62.64943253944,17.0115
"Gaia DR3 5445903258704005888",156.3990921239779,-34.817127345503614,17.0115
"Gaia DR3 985695136166450432",113.79396004985375,55.25787149484333,17.0113
"LAMOST J062005.39+432259.2",95.02279639736916,43.383404206875824,17.0113
"LSPM J2023+1844B",305.7894318755358,18.74045301738916,17.0112
"LP  474-428 A",59.34304554279,14.972556843919998,17.0111
"HD 175168",285.4283761759,-74.0817259093,17.0109
"2MASS J15000491+7619198",225.02048991629,76.32217566183,17.0108
"Gaia DR3 1835909029402995456",304.91049712421915,26.963004808390554,17.0106
"Gaia DR3 966222441642917120",101.81801703225541,46.62125908651306,17.0103
"GALEX J002958.9+364834",7.495816723180001,36.80968575454,17.0103
"UCAC4 360-066639",198.81213390909997,-18.16469283432,17.0102
"BD+34  4818",345.2322911666667,35.36594182277778,17.01
"HD  89376",154.79434502549853,20.56337160448125,17.01
"HD 158470",262.8667649321004,-41.92798111182806,17.01
"HD  56361",109.19791173061711,0.9795596090273622,17.01
"StKM 1-967",176.48890200555,54.30751490802,17.01
"HD  41188",88.7249127952,-75.45889631327,17.01
"UCAC2   4044882",109.76661744316,-62.78871938388,17.0099
"2MASS J07150894+5716156",108.78722400061001,57.27093936164,17.0098
"LP  415-730",65.98616769067,18.638913547080005,17.0098
"LEHPM 1109",14.121844054713751,-53.00126261263472,17.0095
"UCAC4 132-002539",44.19611518402,-63.71742214340999,17.0094
"BD+68   971",270.150471118,68.55670375734,17.0093
"LP  927-31",309.67780563099,-28.72580816759,17.0091
"LSPM J0342+3158",55.61076757505,31.976277161180004,17.009
"HD  95091",164.54590844072249,-35.66534659697916,17.0088
"LP  242-15",14.108447058739163,39.447488451079714,17.0087
"LSPM J1232+0825",188.19369146425998,8.41812682335,17.0086
"2MASS J16585033+1819597",254.70961321624998,18.33335690569,17.0086
"HD 159737",264.04091477569,4.84351074593,17.0085
"Gaia DR3 1250385346324819456",209.2940690166625,21.22940710472,17.0084
"Gaia DR3 1146602027166665984",154.54740590288,83.0442471229,17.0084
"Gaia DR3 91124710507223040",29.74439598125126,17.757140465897777,17.0083
"HD 124430",213.4982053341121,-20.2080118348945,17.0083
"HD 128571",220.16296608255996,-65.41834215482,17.0083
"Gaia DR3 1835089648402321280",300.98928400656837,26.230972841247773,17.0083
"LP  554-6 B",119.94943246358001,4.30488618979,17.0082
"GALEX J164102.2-175449",250.2590994005,-17.913709001169998,17.0082
"LP  696-9",312.5427163100299,-3.9413626801272224,17.0081
"G 271-92",23.28732877924,-0.17846699640999997,17.0081
"HD 144503A",241.93503918853997,-38.03967548160001,17.008
"2MASS J22084375-1457220",332.1822488620562,-14.956241374847778,17.0079
"Gaia DR3 5583856817978387840",99.5069187324254,-32.04430185068999,17.0077
"SCR J0507-7940",76.98521742322,-79.66725280933,17.0077
"TYC 3187-622-1",323.79482932566,39.59278051286001,17.0073
"UCAC4 694-056180",247.07651377800875,48.68701800907639,17.0071
"Gaia DR2 262065332306403584",80.39996839949666,50.842164123284725,17.007
"StKM 1-2188",359.37905596091,15.104346505999999,17.0068
"LP  931-24",332.59125217493,-27.62841891139,17.0067
"LP   91-94",146.46351264776,60.683593547159994,17.0067
"LP  597-24",80.98437454476,0.35349016902,17.0067
"LSPM J1905+5556",286.25865830682,55.93401591562001,17.0066
"G 251-44",115.85162746122627,72.81356943864445,17.0066
"SIPS J1151-3751",177.76541712668,-37.85277859722,17.0066
"Gaia DR3 621324434489486464",145.5788841755004,18.36156754094722,17.0065
"SDSS J010745.26+290420.5",16.93848506228,29.07244981702,17.0065
"2MASS J17402734+1616540",265.11392254218,16.28168728333,17.0064
"HD 203147B",320.5494189086942,-51.12393515343722,17.0063
"PM2000 390804",91.45995684708,12.60083712468,17.0063
"UCAC4 090-060509",241.52984923877997,-72.01288046031,17.0063
"Gaia DR3 537671395124938496",6.438164687079167,73.0244163980386,17.0062
"LSPM J1319+1828",199.99942607899996,18.48206795848,17.0062
"2MASS J21505758+8205154",327.74008887164666,82.08760431577139,17.0061
"LSPM J0544+2120N",86.17233798114,21.34715337093,17.006
"TYC 6638-44-1",162.00378129669,-25.70546408064,17.006
"Gaia DR3 6763100557943187200",287.15616213457326,-27.15868134974944,17.0058
"UCAC3 49-357901",267.3874429420599,-65.56768197794,17.0055
"LSPM J0116+4653S",19.24792270759,46.889843886440005,17.0055
"Gaia DR3 3033171673279679744",109.58449924357585,-12.161608141424166,17.0054
"PM J22562+2321",344.0530637757299,23.35333785408,17.0054
"ASAS J094615-0024.7",146.56261232763,-0.41485738786000004,17.0054
"2MASS J05052690-6904547",76.36223583735,-69.08182492159,17.0052
"RX J1910.6-2839B",287.66042112634375,-28.655115146002494,17.0048
"Gaia DR3 2815415147735627136",346.8963394729967,14.013128099502223,17.0048
"G 111-21",114.34714680493542,45.106946869666665,17.0046
"BD+40  2319",155.53085496217,39.44849352291,17.0043
"2MASS J05220154+1534547",80.50644484704,15.581847960420003,17.0043
"GALEX J031931.4-171410",49.881066423149996,-17.23568807575,17.0042
"Gaia DR3 2154809011078405248",279.52857678242873,59.309494947419175,17.004
"G  36-40",43.440885509640005,24.17312367966,17.0039
"LSPM J0012+2245",3.1835184453800003,22.761120052449996,17.0037
"Gaia DR3 3161618477052648192",111.99528490512,10.19918967932,17.0037
"Gaia DR3 611300328712811392",136.0662450326754,17.47916430495111,17.0033
"LP  714-11",59.97926584629,-9.39798216574,17.0033
"LP 1033-42",340.9206950798595,-38.64971310453972,17.0032
"Gaia DR3 843799140513262848",167.03650158131626,55.022790502141106,17.0031
"Gaia DR3 8010114007619968",43.32291034250999,6.88111777531,17.0029
"Gaia DR3 5918772865868089856",267.19254406406,-56.65660052746,17.0028
"UCAC4 453-048270",140.39924512804583,0.44455652143222224,17.0027
"Gaia DR3 4634887470417123584",16.45029220343083,-78.61716238328222,17.0023
"Gaia DR3 3553648248425184000",159.58352963575044,-21.036449151383334,17.002
"2MASS J11582887-1201576",179.62031727011,-12.032680772129996,17.002
"LP  879-22",357.52737964616,-25.833623347209997,17.0019
"HD 119292",205.64864932591996,-12.08693214357,17.0019
"Gaia DR3 4138283045061686016",262.0387598574642,-14.041282065532776,17.0018
"Gaia DR3 5956640737857790336",269.3404139325916,-42.41282939165389,17.0018
"* gam Eri",59.50735758877376,-13.508514805984444,17.0016
"SCR J1114-0502",168.56675146534,-5.04134275852,17.0015
"V* V2782 Ori",92.56595453476001,21.33234410722,17.0013
"PM J08045+4437A",121.14629803944541,44.61732231792222,17.0009
"CD-60  1454",96.97530634641001,-60.583012181550004,17.0009
"Gaia DR3 4945566678551992064",41.06065958261625,-45.676266304699446,17.0008
